bcr_patient_uuid	bcr_sample_barcode	bcr_aliquot_barcode	bcr_aliquot_uuid	biospecimen_barcode_bottom	center_id	concentration	date_of_shipment	is_derived_from_ffpe	plate_column	plate_id	plate_row	quantity	source_center	volume
								CDE_ID:4170571						
3F19D238-1B55-4530-A9E2-8FDA644D45A6	TCGA-3G-AB0O-01A	TCGA-3G-AB0O-01A-22D-A422-01	5EEF6E7A-DC53-49C2-A517-401E13016FE7	0174163967	01	0.15	2014-06-18	NO	1	A422	A	1.01	23	6.70
3F19D238-1B55-4530-A9E2-8FDA644D45A6	TCGA-3G-AB0O-01A	TCGA-3G-AB0O-01A-22D-A423-09	E3B2EEB9-85D3-4041-BC3E-570D8B3FA2F2	0174164159	09	0.08	2014-06-18	NO	1	A423	A	3.20	23	40.00
3F19D238-1B55-4530-A9E2-8FDA644D45A6	TCGA-3G-AB0O-01A	TCGA-3G-AB0O-01A-22D-A424-05	E11C4579-62B0-4229-873D-9453EAA62DF7	0174163103	05	0.15	2014-06-18	NO	1	A424	A	1.95	23	13.00
3F19D238-1B55-4530-A9E2-8FDA644D45A6	TCGA-3G-AB0O-01A	TCGA-3G-AB0O-01A-22R-A42C-07	97E5882F-3128-4459-A965-AD78AC2A80B5	0174163583	07	0.17	2014-06-18	NO	1	A42C	A	2.21	23	13.00
3F19D238-1B55-4530-A9E2-8FDA644D45A6	TCGA-3G-AB0O-01A	TCGA-3G-AB0O-01A-22R-A42W-13	D3EC0AC2-E006-42FF-AD30-0E77391F45E6	0174162911	13	0.17	2014-06-18	NO	1	A42W	A	3.40	23	20.00
3F19D238-1B55-4530-A9E2-8FDA644D45A6	TCGA-3G-AB0O-11A	TCGA-3G-AB0O-11A-31D-A425-01	8A509E1D-DA40-4C6E-B18F-FAEF48BAE9F0	0174164447	01	0.17	2014-06-18	NO	1	A425	A	1.14	23	6.70
3F19D238-1B55-4530-A9E2-8FDA644D45A6	TCGA-3G-AB0O-11A	TCGA-3G-AB0O-11A-31D-A426-09	E078CE0F-D012-456B-8C5E-378EA096F725	0174164063	09	0.08	2014-06-18	NO	1	A426	A	3.20	23	40.00
67FF3AA1-9D52-4DC8-8501-ECD0D37A8735	TCGA-3G-AB0Q-01A	TCGA-3G-AB0Q-01A-11D-A422-01	B1C1F4A8-EB8F-4D90-921B-F1A57FD6AD70	0174163944	01	0.15	2014-06-18	NO	1	A422	B	1.01	23	6.70
67FF3AA1-9D52-4DC8-8501-ECD0D37A8735	TCGA-3G-AB0Q-01A	TCGA-3G-AB0Q-01A-11D-A423-09	EF4FA790-C453-4568-BB03-76AE3D5931D4	0174164136	09	0.07	2014-06-18	NO	1	A423	B	2.80	23	40.00
67FF3AA1-9D52-4DC8-8501-ECD0D37A8735	TCGA-3G-AB0Q-01A	TCGA-3G-AB0Q-01A-11D-A424-05	5A979DD3-DB22-4E72-BD90-225367095B9A	0174163080	05	0.15	2014-06-18	NO	1	A424	B	1.95	23	13.00
67FF3AA1-9D52-4DC8-8501-ECD0D37A8735	TCGA-3G-AB0Q-01A	TCGA-3G-AB0Q-01A-11R-A42C-07	547745D8-27B5-4258-AF92-FBDB3C127FC2	0174163560	07	0.17	2014-06-18	NO	1	A42C	B	2.21	23	13.00
67FF3AA1-9D52-4DC8-8501-ECD0D37A8735	TCGA-3G-AB0Q-01A	TCGA-3G-AB0Q-01A-11R-A42W-13	3FF047D0-5163-4AD9-A13A-8F119993595F	0174162888	13	0.17	2014-06-18	NO	1	A42W	B	3.40	23	20.00
67FF3AA1-9D52-4DC8-8501-ECD0D37A8735	TCGA-3G-AB0Q-11A	TCGA-3G-AB0Q-11A-21D-A425-01	76D640E5-FEBB-4713-9405-2EE88B5913CA	0174164424	01	0.15	2014-06-18	NO	1	A425	B	1.01	23	6.70
67FF3AA1-9D52-4DC8-8501-ECD0D37A8735	TCGA-3G-AB0Q-11A	TCGA-3G-AB0Q-11A-21D-A426-09	126FC753-1F18-4013-8285-ED49ED76BC87	0174164040	09	0.07	2014-06-18	NO	1	A426	B	2.80	23	40.00
